age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
15,Without-pay,339300,10th,12,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,25562,0,38,Taiwan
41,Federal-gov,204393,10th,8,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,391,29,Taiwan
53,Local-gov,-48865,12th,13,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Female,2960,894,38,Puerto-Rico
48,Self-emp-inc,332517,11th,5,Married-civ-spouse,?,Not-in-family,Other,Female,0,0,32,Germany
18,Self-emp-not-inc,251761,11th,7,Married-spouse-absent,Farming-fishing,Husband,Other,Female,0,443,49,Portugal
46,Without-pay,210214,Doctorate,11,Widowed,Machine-op-inspct,Wife,White,Male,12376,182,84,Cambodia
27,Without-pay,175305,Masters,14,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,420,39,Iran
58,Never-worked,256692,5th-6th,11,Divorced,Protective-serv,Not-in-family,Other,Female,8649,896,32,Portugal
41,?,141303,1st-4th,9,Widowed,Machine-op-inspct,Other-relative,Black,Female,0,0,22,Guatemala
50,Federal-gov,279505,Prof-school,10,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,6135,491,60,South
58,Never-worked,138819,5th-6th,9,Separated,Farming-fishing,Unmarried,Other,Male,0,0,30,Taiwan
51,?,177672,9th,11,Never-married,Priv-house-serv,Own-child,Black,Female,3787,0,50,?
23,Without-pay,296681,Assoc-voc,12,Never-married,Adm-clerical,Other-relative,Other,Female,0,95,11,United-States
28,Without-pay,177944,Doctorate,10,Divorced,?,Own-child,Other,Male,13485,0,46,Columbia
71,?,264123,9th,11,Divorced,Exec-managerial,Not-in-family,Other,Male,8763,0,42,Italy
48,Never-worked,491590,11th,16,Married-spouse-absent,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,222,59,Yugoslavia
23,Self-emp-not-inc,299940,Prof-school,6,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,740,7,Portugal
38,Self-emp-not-inc,275479,5th-6th,11,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,0,13,35,Trinadad&Tobago
11,Without-pay,249804,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,0,134,31,Ireland
29,Private,314613,Doctorate,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,133,34,Italy
43,?,436951,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,43,55,Poland
48,Never-worked,259394,HS-grad,7,Married-spouse-absent,Craft-repair,Unmarried,Other,Female,0,704,45,England
19,Private,196616,Assoc-voc,7,Married-spouse-absent,Farming-fishing,Own-child,Asian-Pac-Islander,Male,777,112,33,El-Salvador
25,Self-emp-not-inc,87791,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,0,288,50,Mexico
44,Never-worked,134798,Prof-school,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,3775,1031,36,Greece
40,Self-emp-not-inc,148603,Some-college,13,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Female,1865,251,45,Poland
42,Self-emp-not-inc,-80552,Assoc-voc,10,Widowed,Sales,Wife,Other,Female,1185,519,57,Peru
26,Self-emp-not-inc,127061,Bachelors,12,Never-married,Machine-op-inspct,Not-in-family,White,Female,334,523,10,Ecuador
43,Self-emp-inc,192179,9th,11,Married-AF-spouse,Tech-support,Wife,White,Male,7250,0,65,Canada
33,Without-pay,125821,12th,6,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander,Male,12,0,43,Holand-Netherlands
30,Private,93450,12th,7,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,36,Japan
24,Without-pay,334301,1st-4th,6,Married-AF-spouse,Prof-specialty,Unmarried,White,Female,6048,472,26,Italy
24,State-gov,323482,12th,17,Married-civ-spouse,?,Unmarried,Black,Female,0,161,58,Ireland
31,Never-worked,373505,Some-college,9,Separated,Adm-clerical,Husband,Asian-Pac-Islander,Male,9099,387,37,Haiti
53,Federal-gov,317052,7th-8th,7,Never-married,Machine-op-inspct,Husband,White,Female,0,83,1,Italy
14,Federal-gov,131068,Bachelors,8,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,539,484,63,Honduras
49,Without-pay,258208,Preschool,10,Married-AF-spouse,Machine-op-inspct,Own-child,White,Male,345,32,56,China
57,Self-emp-inc,93076,9th,6,Never-married,Machine-op-inspct,Other-relative,Black,Female,1186,303,74,Iran
31,Self-emp-inc,133891,Bachelors,13,Married-civ-spouse,?,Not-in-family,Black,Male,4585,0,53,England
6,Self-emp-not-inc,235674,Doctorate,8,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Female,7106,113,51,Portugal
28,Never-worked,164454,10th,9,Married-AF-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,31,France
9,Self-emp-not-inc,173909,Preschool,10,Separated,Craft-repair,Wife,Black,Male,11432,0,39,Yugoslavia
38,Federal-gov,339398,HS-grad,13,Separated,Sales,Not-in-family,Black,Female,6365,0,44,Honduras
30,State-gov,245669,9th,15,Widowed,Tech-support,Not-in-family,White,Male,0,0,41,Cambodia
61,Self-emp-not-inc,266482,Doctorate,9,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,0,0,31,England
22,State-gov,129898,12th,13,Married-AF-spouse,Exec-managerial,Wife,Black,Male,0,295,37,Ireland
54,Never-worked,196315,Assoc-voc,9,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,5830,0,64,Guatemala
69,?,26846,Doctorate,11,Never-married,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,1969,0,34,Thailand
27,Never-worked,235452,10th,11,Widowed,Transport-moving,Husband,Asian-Pac-Islander,Female,0,343,68,Poland
49,Never-worked,98251,12th,10,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,1984,1079,42,Nicaragua
41,Private,197094,12th,13,Separated,Prof-specialty,Other-relative,Black,Male,4476,0,29,Cambodia
47,Local-gov,300448,Prof-school,8,Married-spouse-absent,Handlers-cleaners,Husband,Black,Female,9337,0,30,Guatemala
30,Self-emp-not-inc,129223,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,7433,0,45,China
63,Local-gov,107022,1st-4th,9,Married-spouse-absent,Farming-fishing,Own-child,White,Male,2001,70,33,Scotland
55,State-gov,103102,1st-4th,9,Married-AF-spouse,?,Unmarried,Other,Female,1660,87,33,Laos
50,Without-pay,237977,Assoc-voc,9,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,0,469,53,Haiti
26,Never-worked,161530,7th-8th,10,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,52,Portugal
58,State-gov,75939,Some-college,9,Widowed,Prof-specialty,Unmarried,White,Female,7457,342,36,Italy
61,Local-gov,354651,Assoc-voc,7,Married-spouse-absent,Farming-fishing,Wife,Asian-Pac-Islander,Male,0,504,40,Thailand
37,Self-emp-inc,52965,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,White,Female,5180,678,42,South
44,?,387492,7th-8th,7,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,7141,312,55,England
12,Federal-gov,175791,1st-4th,13,Separated,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3561,0,42,Laos
59,State-gov,181091,5th-6th,11,Separated,Armed-Forces,Other-relative,Other,Female,8869,0,42,China
51,Self-emp-not-inc,412753,Assoc-voc,10,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,15594,12,36,Japan
68,Self-emp-not-inc,-99556,5th-6th,10,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,0,441,40,Peru
51,Never-worked,171060,Doctorate,7,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,4016,24,28,Jamaica
41,?,194948,9th,10,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,3817,0,25,Japan
32,?,217008,11th,8,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,5153,138,50,Philippines
45,Private,223933,5th-6th,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,8,27,Vietnam
17,Self-emp-not-inc,179256,Masters,8,Never-married,Machine-op-inspct,Husband,Other,Female,8306,0,49,Cuba
38,Self-emp-inc,204136,Assoc-voc,7,Married-AF-spouse,Other-service,Wife,White,Male,8484,394,47,Columbia
23,Without-pay,72187,5th-6th,5,Married-civ-spouse,Protective-serv,Wife,Other,Male,624,0,36,Canada
58,Self-emp-not-inc,199405,10th,9,Divorced,Exec-managerial,Not-in-family,White,Male,1678,137,27,Haiti
43,Federal-gov,125820,5th-6th,14,Divorced,Prof-specialty,Unmarried,Other,Male,12287,479,46,Honduras
32,Without-pay,62294,Masters,11,Never-married,Transport-moving,Other-relative,Other,Male,10476,172,32,China
32,Federal-gov,191576,5th-6th,14,Never-married,Prof-specialty,Husband,Other,Male,6453,0,34,Honduras
12,State-gov,243725,Some-college,10,Separated,Protective-serv,Other-relative,White,Female,4213,541,38,Germany
8,Local-gov,73678,10th,6,Widowed,Adm-clerical,Own-child,White,Male,2617,0,47,Columbia
53,Without-pay,310362,1st-4th,9,Separated,Exec-managerial,Wife,White,Female,12078,0,42,Greece
24,Self-emp-inc,-20408,Preschool,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,57,Trinadad&Tobago
15,State-gov,287295,HS-grad,12,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,4470,36,45,Cambodia
35,Local-gov,-47599,Prof-school,12,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,222,43,Mexico
59,Self-emp-inc,79280,5th-6th,8,Married-AF-spouse,Other-service,Unmarried,Other,Female,0,103,38,Canada
42,Self-emp-inc,233900,12th,11,Married-civ-spouse,Armed-Forces,Unmarried,Other,Female,0,548,41,Canada
34,Private,163424,Bachelors,15,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Male,0,745,28,China
18,Without-pay,275218,Bachelors,10,Separated,Machine-op-inspct,Own-child,Other,Female,0,355,45,France
48,Federal-gov,178236,9th,14,Never-married,Protective-serv,Unmarried,Black,Female,1231,68,43,Thailand
56,State-gov,111465,HS-grad,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,41,Holand-Netherlands
45,State-gov,399423,Bachelors,8,Married-AF-spouse,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,30,Cuba
43,?,261360,Doctorate,12,Married-spouse-absent,Other-service,Other-relative,Other,Male,0,298,78,Iran
29,Local-gov,466717,Assoc-voc,10,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,0,0,31,Trinadad&Tobago
27,Local-gov,245550,12th,11,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Female,7246,238,23,Nicaragua
26,Never-worked,66951,1st-4th,15,Married-AF-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,1999,0,21,Germany
70,Without-pay,174898,9th,7,Married-AF-spouse,Craft-repair,Not-in-family,Black,Male,0,269,55,Greece
31,State-gov,126224,1st-4th,16,Widowed,Other-service,Other-relative,Other,Male,0,162,35,Holand-Netherlands
46,?,225147,Prof-school,7,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,63,Hong
10,Without-pay,262682,1st-4th,10,Married-AF-spouse,Handlers-cleaners,Own-child,White,Female,80,1090,30,Philippines
24,?,231455,Masters,13,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,36,Cuba
51,State-gov,195539,Preschool,9,Married-civ-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,2683,32,49,South
12,Self-emp-inc,166280,7th-8th,9,Widowed,Tech-support,Not-in-family,White,Male,3500,399,40,South
54,Self-emp-inc,192456,5th-6th,5,Widowed,Armed-Forces,Own-child,Asian-Pac-Islander,Male,6206,398,46,Greece
53,Local-gov,81243,Assoc-voc,9,Married-civ-spouse,Tech-support,Other-relative,Other,Female,10243,37,34,Philippines
28,Never-worked,297816,11th,13,Married-AF-spouse,Farming-fishing,Not-in-family,Black,Female,0,0,38,Vietnam
34,Private,255844,9th,9,Married-AF-spouse,Other-service,Own-child,White,Male,10088,133,33,Canada
71,Private,153601,Some-college,11,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,0,188,25,India
32,Self-emp-not-inc,87064,Bachelors,8,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,52,El-Salvador
49,Federal-gov,354726,5th-6th,6,Divorced,Prof-specialty,Other-relative,White,Male,0,0,42,Haiti
48,Local-gov,77083,Bachelors,8,Divorced,Handlers-cleaners,Own-child,Other,Male,2020,302,35,Outlying-US(Guam-USVI-etc)
18,State-gov,198093,Preschool,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,13470,0,32,Nicaragua
45,State-gov,200672,Prof-school,12,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,0,158,40,Jamaica
36,Never-worked,303122,9th,12,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,31,Taiwan
22,Private,243626,11th,7,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,0,108,55,Nicaragua
47,Without-pay,212756,Assoc-voc,8,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,0,581,50,Japan
58,State-gov,186488,Assoc-voc,10,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,15911,0,38,Greece
20,Never-worked,17417,Doctorate,7,Never-married,Exec-managerial,Wife,White,Male,9306,0,51,Mexico
25,Never-worked,106217,Assoc-acdm,10,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,10663,0,42,Scotland
47,Self-emp-inc,283166,Bachelors,7,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Female,0,505,30,Hungary
20,Without-pay,245977,5th-6th,10,Separated,Sales,Not-in-family,Black,Female,5706,0,27,Canada
38,Self-emp-not-inc,36849,5th-6th,8,Married-civ-spouse,?,Not-in-family,Black,Female,11623,0,41,Yugoslavia
37,Federal-gov,180080,11th,12,Married-AF-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,496,32,Iran
23,?,123290,Masters,9,Married-spouse-absent,Tech-support,Husband,Black,Male,17996,0,63,Poland
42,Local-gov,116753,1st-4th,11,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,14151,149,28,Peru
48,Local-gov,297573,5th-6th,12,Married-spouse-absent,Farming-fishing,Not-in-family,Black,Male,0,427,24,Guatemala
23,?,59051,9th,18,Separated,Prof-specialty,Own-child,Other,Female,0,0,34,Mexico
14,Private,141724,1st-4th,8,Married-spouse-absent,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Hungary
29,Self-emp-not-inc,236177,9th,8,Divorced,Armed-Forces,Husband,Asian-Pac-Islander,Male,7783,0,42,Nicaragua
39,Federal-gov,352931,5th-6th,11,Separated,Sales,Other-relative,Asian-Pac-Islander,Male,11973,0,51,Columbia
23,Local-gov,60846,HS-grad,14,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,7087,338,32,Outlying-US(Guam-USVI-etc)
55,State-gov,337912,9th,9,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,7468,372,38,Japan
16,Self-emp-inc,113250,5th-6th,10,Widowed,Armed-Forces,Wife,Asian-Pac-Islander,Male,0,178,49,Trinadad&Tobago
33,Federal-gov,219178,Doctorate,13,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Male,5391,287,29,Vietnam
21,Self-emp-not-inc,63730,10th,9,Divorced,Other-service,Other-relative,Other,Female,0,69,45,Nicaragua
26,State-gov,66718,Assoc-voc,11,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,614,198,41,Nicaragua
41,Private,179993,Assoc-voc,8,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,8061,1566,55,Iran
31,Private,264748,Bachelors,11,Separated,Priv-house-serv,Not-in-family,Black,Female,475,508,29,Italy
16,Private,294582,11th,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,645,12,Iran
45,Local-gov,96682,Preschool,15,Married-spouse-absent,Other-service,Husband,Black,Female,0,370,9,Poland
38,Self-emp-inc,226737,Masters,9,Widowed,Adm-clerical,Other-relative,Other,Male,5338,210,42,Hungary
52,Federal-gov,241500,5th-6th,10,Separated,Farming-fishing,Husband,White,Male,0,0,45,Dominican-Republic
41,Self-emp-inc,238421,Prof-school,8,Married-spouse-absent,Prof-specialty,Own-child,Black,Male,0,204,36,Vietnam
38,Federal-gov,147171,Masters,6,Married-spouse-absent,Exec-managerial,Wife,White,Female,0,0,47,Philippines
39,State-gov,18971,Preschool,6,Never-married,Protective-serv,Other-relative,White,Female,0,536,43,Philippines
51,?,196961,Masters,15,Widowed,Prof-specialty,Own-child,Black,Female,11810,480,64,Mexico
31,Self-emp-inc,71321,9th,11,Separated,Handlers-cleaners,Other-relative,Black,Male,10960,0,22,Jamaica
50,Never-worked,31568,11th,8,Divorced,?,Unmarried,Asian-Pac-Islander,Female,9288,602,17,Trinadad&Tobago
38,?,124263,Assoc-acdm,7,Divorced,Priv-house-serv,Other-relative,White,Female,0,63,53,El-Salvador
55,State-gov,54643,Assoc-voc,10,Married-civ-spouse,?,Own-child,Asian-Pac-Islander,Female,0,0,42,Hong
25,?,223909,Masters,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,5536,0,32,Peru
48,Private,270390,11th,6,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,13241,0,35,India
26,Self-emp-not-inc,250556,10th,13,Divorced,Priv-house-serv,Not-in-family,Black,Male,6075,324,55,Holand-Netherlands
12,Without-pay,151089,Assoc-acdm,9,Married-spouse-absent,Tech-support,Other-relative,Black,Female,3965,1056,52,India
29,Federal-gov,262911,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,307,39,Hungary
21,Self-emp-inc,105451,1st-4th,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,39,El-Salvador
55,Never-worked,229992,Some-college,7,Never-married,Prof-specialty,Unmarried,White,Female,18484,575,42,Japan
45,Self-emp-not-inc,366592,Assoc-acdm,8,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,46,54,Jamaica
49,Self-emp-inc,205490,Preschool,14,Separated,Sales,Wife,White,Female,0,769,21,Yugoslavia
49,Never-worked,303899,Preschool,9,Married-civ-spouse,?,Unmarried,Other,Female,0,337,49,Trinadad&Tobago
67,Private,75645,Assoc-acdm,13,Married-spouse-absent,?,Wife,Asian-Pac-Islander,Female,3716,0,39,Dominican-Republic
47,Never-worked,132957,Assoc-voc,10,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,13,Puerto-Rico
35,Self-emp-not-inc,255810,1st-4th,9,Married-AF-spouse,Exec-managerial,Not-in-family,White,Male,0,644,22,Nicaragua
44,State-gov,301248,10th,10,Married-spouse-absent,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,391,22,Philippines
17,Local-gov,196307,Doctorate,10,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,9068,0,33,Honduras
61,Never-worked,253839,Masters,10,Married-AF-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Female,2291,157,40,Yugoslavia
21,Self-emp-inc,-12729,11th,15,Divorced,Sales,Other-relative,Other,Female,9401,0,48,Peru
29,?,39464,Doctorate,12,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,2576,0,47,Cambodia
31,?,194395,7th-8th,10,Widowed,Priv-house-serv,Other-relative,Other,Male,0,315,41,Cuba
30,Federal-gov,55263,Some-college,15,Widowed,Adm-clerical,Own-child,Other,Male,2712,305,40,Mexico
58,Private,294976,7th-8th,10,Never-married,?,Unmarried,Other,Male,0,485,39,Thailand
53,Self-emp-not-inc,179460,Prof-school,7,Separated,Armed-Forces,Unmarried,Other,Male,4754,92,37,Ireland
33,Self-emp-inc,316083,Doctorate,11,Divorced,Transport-moving,Wife,White,Female,0,298,51,Japan
51,Federal-gov,202986,10th,10,Married-AF-spouse,Farming-fishing,Own-child,Other,Male,7167,207,36,United-States
38,Private,139123,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,175,44,Hungary
15,Private,84722,12th,9,Divorced,Other-service,Own-child,Other,Male,11312,0,36,Yugoslavia
44,?,-51341,11th,7,Widowed,Protective-serv,Own-child,White,Female,6673,804,35,England
27,?,378026,7th-8th,13,Never-married,Priv-house-serv,Unmarried,Other,Male,0,104,57,South
45,Private,84901,Bachelors,14,Never-married,Craft-repair,Unmarried,Black,Male,0,807,63,Portugal
58,Federal-gov,323495,Assoc-acdm,9,Never-married,Exec-managerial,Unmarried,White,Female,0,336,46,Guatemala
41,Private,117646,Doctorate,5,Widowed,Sales,Other-relative,White,Male,0,0,43,Italy
32,Without-pay,173947,Doctorate,10,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,4384,0,27,Ecuador
35,?,169050,Doctorate,9,Divorced,Exec-managerial,Other-relative,White,Male,0,248,31,Cuba
52,?,232374,Preschool,8,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,44,Ecuador
56,?,89068,Some-college,10,Married-civ-spouse,?,Unmarried,Other,Male,0,0,36,Honduras
17,Self-emp-not-inc,228894,7th-8th,9,Separated,Protective-serv,Unmarried,Black,Female,0,413,40,Holand-Netherlands
50,Self-emp-not-inc,72947,Preschool,14,Never-married,Tech-support,Unmarried,White,Female,7728,0,49,Portugal
62,Without-pay,-44548,Prof-school,6,Widowed,Farming-fishing,Wife,White,Male,0,29,52,Jamaica
55,Federal-gov,367634,11th,8,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,3641,0,33,Columbia
52,Private,110747,Doctorate,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,653,563,56,Vietnam
35,Without-pay,204075,Preschool,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,10855,25,5,India
56,Without-pay,234000,7th-8th,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,32,Canada
43,Local-gov,110321,11th,9,Married-spouse-absent,Transport-moving,Unmarried,White,Female,2906,0,28,China
25,Federal-gov,383872,Assoc-acdm,14,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Female,8744,316,61,?
23,Federal-gov,216728,Prof-school,5,Separated,Sales,Own-child,Asian-Pac-Islander,Male,6335,37,46,Thailand
